Id,Model,Manufacturer,Model_year,Drivetrain,Warranty,Accident,Condition,Battery,Mileage,Price
TRAIN_5816,ION6,H사,0,AWD,9,No,Brand New,,1100,38.2
TRAIN_5817,i3,B사,2,AWD,6,No,Nearly New,56.0,27803,24.0
TRAIN_5818,MY,T사,0,AWD,0,No,Pre-Owned,51.94,199017,74.61
TRAIN_5819,ION6,H사,0,AWD,10,No,Brand New,90.0,3584,38.56
TRAIN_5820,Soul,K사,0,FWD,1,No,Pre-Owned,46.0,147630,23.53
TRAIN_5821,ID4,V사,0,AWD,7,No,Brand New,,5396,33.86
TRAIN_5822,ION5,H사,0,AWD,10,No,Brand New,90.0,1976,36.0
TRAIN_5823,ID4,V사,0,AWD,7,No,Brand New,,8986,34.29
TRAIN_5824,KNE,H사,0,FWD,9,No,Brand New,,5439,24.8
TRAIN_5825,RSeTGT,A사,0,AWD,7,No,Brand New,,8617,100.0
TRAIN_5826,TayGTS,P사,2,AWD,0,No,Nearly New,,17694,160.14
TRAIN_5827,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,119807,36.69
TRAIN_5828,MX,T사,0,AWD,7,No,Brand New,96.0,9952,78.95
TRAIN_5829,TayCT,P사,0,AWD,2,No,Brand New,,1367,130.96
TRAIN_5830,ID4,V사,0,AWD,8,No,Brand New,,4619,40.3
TRAIN_5831,Soul,K사,2,FWD,8,No,Nearly New,58.982,43423,23.69
TRAIN_5832,MX,T사,0,AWD,7,Yes,Brand New,96.0,5265,78.12
TRAIN_5833,ION5,H사,0,AWD,2,No,Pre-Owned,55.836,62161,34.28
TRAIN_5834,Niro,K사,0,FWD,1,No,Pre-Owned,46.0,191654,27.18
TRAIN_5835,Q4eT,A사,0,AWD,0,No,Pre-Owned,59.154,140121,55.6
TRAIN_5836,ID4,V사,0,AWD,7,No,Brand New,,9096,33.85
TRAIN_5837,ION5,H사,0,AWD,9,Yes,Brand New,,8132,35.95
TRAIN_5838,i3,B사,0,AWD,0,No,Pre-Owned,46.0,79809,22.2
TRAIN_5839,i3,B사,0,AWD,4,No,Nearly New,56.0,30304,23.31
TRAIN_5840,ION5,H사,0,AWD,9,No,Brand New,,6800,35.47
TRAIN_5841,EV6,K사,0,FWD,9,No,Brand New,,754,41.52
TRAIN_5842,EV6,K사,0,FWD,10,No,Brand New,,9579,48.32
TRAIN_5843,ID4,V사,0,AWD,4,No,Nearly New,65.4,40858,41.95
TRAIN_5844,Soul,K사,0,FWD,5,No,Nearly New,56.0,29420,23.82
TRAIN_5845,Q4eT,A사,0,AWD,8,No,Brand New,,9567,59.84
TRAIN_5846,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,137553,27.74
TRAIN_5847,IONIQ,H사,2,FWD,3,No,Nearly New,46.34,21754,11.77
TRAIN_5848,eT,A사,0,AWD,3,No,Nearly New,77.46,39074,73.97
TRAIN_5849,eT,A사,0,AWD,8,No,Brand New,95.0,8394,59.62
TRAIN_5850,Tay,P사,0,AWD,2,No,Brand New,,7309,103.24
TRAIN_5851,i5,B사,0,RWD,2,No,Pre-Owned,63.56,151902,61.87
TRAIN_5852,TayCT,P사,0,AWD,2,No,Nearly New,76.093,35753,130.2
TRAIN_5853,ION5,H사,0,AWD,10,No,Brand New,90.0,4264,35.43
TRAIN_5854,i3,B사,0,RWD,3,No,Nearly New,56.0,19389,24.0
TRAIN_5855,KNE,H사,0,FWD,9,No,Brand New,90.0,3582,25.26
TRAIN_5856,i3,B사,0,AWD,7,No,Brand New,,4097,24.86
TRAIN_5857,eT,A사,0,AWD,7,No,Brand New,91.2,2983,65.08
TRAIN_5858,Soul,K사,0,AWD,5,No,Nearly New,56.0,34298,23.0
TRAIN_5859,TayGTS,P사,0,AWD,2,No,Brand New,93.4,2341,160.0
TRAIN_5860,MX,T사,0,AWD,8,No,Brand New,99.8,7693,72.58
TRAIN_5861,MX,T사,0,AWD,8,No,Brand New,99.8,8053,72.06
TRAIN_5862,i3,B사,0,RWD,3,No,Nearly New,56.0,27096,24.0
TRAIN_5863,RSeTGT,A사,0,AWD,8,No,Brand New,,5561,100.04
TRAIN_5864,ION5,H사,1,AWD,7,No,Nearly New,68.479,22565,34.83
TRAIN_5865,i5,B사,0,AWD,0,No,Pre-Owned,56.234,172179,61.45
TRAIN_5866,Soul,K사,0,FWD,1,No,Pre-Owned,46.0,132505,22.04
TRAIN_5867,i5,B사,0,AWD,7,No,Brand New,,6471,64.17
TRAIN_5868,MS,T사,0,AWD,8,No,Brand New,99.8,6807,64.2
TRAIN_5869,ID4,V사,0,AWD,8,No,Brand New,,8223,40.11
TRAIN_5870,ID4,V사,0,AWD,4,No,Nearly New,65.4,19934,40.25
TRAIN_5871,i5,B사,1,AWD,5,No,Nearly New,71.841,11340,61.15
TRAIN_5872,Soul,K사,0,FWD,4,No,Pre-Owned,50.096,131873,22.32
TRAIN_5873,iX,B사,0,RWD,8,Yes,Brand New,90.0,5073,80.63
TRAIN_5874,Tay,P사,0,AWD,2,Yes,Brand New,,6437,103.74
TRAIN_5875,ION5,H사,0,AWD,10,No,Brand New,90.0,5857,35.13
TRAIN_5876,iX,B사,0,RWD,7,No,Brand New,,5291,80.93
TRAIN_5877,M3,T사,0,RWD,4,No,Nearly New,63.701,25482,53.96
TRAIN_5878,i3,B사,2,RWD,6,No,Nearly New,56.0,20562,22.91
TRAIN_5879,Q4eT,A사,0,AWD,3,No,Nearly New,66.861,22814,59.0
TRAIN_5880,Niro,K사,2,AWD,8,No,Nearly New,58.982,24553,27.67
TRAIN_5881,eT,A사,0,AWD,7,No,Brand New,91.2,6742,65.28
TRAIN_5882,Soul,K사,0,FWD,2,No,Pre-Owned,46.169,131035,21.53
TRAIN_5883,Niro,K사,0,FWD,3,No,Pre-Owned,48.093,103916,28.25
TRAIN_5884,Q4eT,A사,0,AWD,8,No,Brand New,,2044,59.91
TRAIN_5885,Tay,P사,0,AWD,2,Yes,Brand New,,9013,103.09
TRAIN_5886,Q4eT,A사,0,AWD,0,No,Pre-Owned,59.154,196863,55.97
TRAIN_5887,ION6,H사,0,AWD,4,No,Pre-Owned,60.585,55011,37.09
TRAIN_5888,MX,T사,0,AWD,0,No,Pre-Owned,69.253,166647,87.96
TRAIN_5889,i3,B사,0,RWD,0,No,Pre-Owned,46.0,51475,22.04
TRAIN_5890,Tay,P사,0,AWD,2,No,Brand New,,1711,96.45
TRAIN_5891,ID4,V사,0,AWD,3,No,Nearly New,62.784,22854,41.62
TRAIN_5892,i5,B사,0,RWD,4,No,Nearly New,68.967,20189,63.08
TRAIN_5893,i5,B사,0,RWD,1,No,Pre-Owned,61.018,133817,62.72
TRAIN_5894,Soul,K사,0,AWD,2,No,Pre-Owned,46.169,86000,21.73
TRAIN_5895,ION6,H사,1,AWD,7,No,Nearly New,68.479,11314,37.96
TRAIN_5896,M3,T사,0,RWD,2,No,Pre-Owned,58.707,160023,52.74
TRAIN_5897,ID4,V사,0,AWD,8,No,Brand New,,3390,40.75
TRAIN_5898,ION6,H사,0,AWD,4,No,Pre-Owned,60.585,105173,38.0
TRAIN_5899,Niro,K사,0,FWD,10,No,Brand New,90.0,8142,21.47
TRAIN_5900,MS,T사,0,AWD,0,No,Pre-Owned,69.253,181877,78.23
TRAIN_5901,Tay,P사,0,AWD,2,No,Nearly New,64.578,42917,120.72
TRAIN_5902,ID4,V사,0,AWD,7,No,Brand New,,605,34.15
TRAIN_5903,MS,T사,0,AWD,2,No,Pre-Owned,78.276,169748,82.04
TRAIN_5904,i5,B사,2,AWD,6,No,Nearly New,74.834,23484,63.23
TRAIN_5905,EV6,K사,0,FWD,10,No,Brand New,,3168,47.03
TRAIN_5906,i3,B사,0,RWD,0,No,Pre-Owned,46.0,91406,22.75
TRAIN_5907,Q4eT,A사,0,AWD,0,No,Pre-Owned,56.788,69337,56.0
TRAIN_5908,Tay,P사,0,AWD,2,No,Brand New,,7920,96.31
TRAIN_5909,Niro,K사,1,FWD,7,No,Nearly New,56.623,24103,28.15
TRAIN_5910,ID4,V사,0,AWD,7,No,Brand New,,3836,33.69
TRAIN_5911,Tay,P사,1,AWD,1,No,Nearly New,70.071,34139,120.01
TRAIN_5912,Soul,K사,2,AWD,8,No,Nearly New,58.982,20498,22.51
TRAIN_5913,Q4eT,A사,0,AWD,7,No,Brand New,,3353,59.67
TRAIN_5914,TayCT,P사,2,AWD,0,No,Nearly New,76.093,44785,119.14
TRAIN_5915,Niro,K사,0,AWD,3,No,Pre-Owned,48.093,67271,28.46
TRAIN_5916,IONIQ,H사,0,FWD,1,No,Pre-Owned,,54388,22.91
TRAIN_5917,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,24495,159.07
TRAIN_5918,eT,A사,0,AWD,2,No,Pre-Owned,74.362,156470,72.5
TRAIN_5919,i3,B사,0,RWD,0,No,Pre-Owned,46.0,153130,22.44
TRAIN_5920,TayCT,P사,0,AWD,2,No,Brand New,,5346,130.94
TRAIN_5921,Niro,K사,0,AWD,9,No,Brand New,90.0,8856,23.72
TRAIN_5922,EV6,K사,0,AWD,10,No,Brand New,,2848,46.89
TRAIN_5923,RSeTGT,A사,0,AWD,8,No,Brand New,,5019,100.18
TRAIN_5924,Q4eT,A사,0,AWD,7,No,Brand New,,1527,60.0
TRAIN_5925,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,107320,123.5
TRAIN_5926,iX,B사,0,RWD,8,No,Brand New,,2969,79.69
TRAIN_5927,Q4eT,A사,0,AWD,2,No,Pre-Owned,64.186,79961,57.77
TRAIN_5928,RSeTGT,A사,0,AWD,8,No,Brand New,,5760,100.0
TRAIN_5929,TayCT,P사,0,AWD,2,No,Brand New,,7878,120.04
TRAIN_5930,Niro,K사,0,FWD,9,No,Brand New,90.0,7217,25.24
TRAIN_5931,Niro,K사,0,AWD,6,Yes,Nearly New,56.0,26781,28.14
TRAIN_5932,EV6,K사,0,FWD,10,No,Brand New,,1604,47.82
TRAIN_5933,M3,T사,0,RWD,7,No,Brand New,,2515,47.0
TRAIN_5934,M3,T사,0,RWD,7,No,Brand New,,7025,46.07
TRAIN_5935,eT,A사,0,AWD,8,No,Brand New,95.0,9281,60.29
TRAIN_5936,iX,B사,0,RWD,7,Yes,Brand New,,4179,79.4
TRAIN_5937,RSeTGT,A사,0,AWD,7,No,Brand New,,497,100.51
TRAIN_5938,RSeTGT,A사,0,AWD,3,No,Nearly New,,16602,99.08
TRAIN_5939,MS,T사,0,AWD,7,No,Brand New,96.0,1881,69.36
TRAIN_5940,IONIQ,H사,2,FWD,3,No,Nearly New,54.74,14933,16.63
TRAIN_5941,Niro,K사,0,FWD,6,No,Nearly New,56.0,18902,28.25
TRAIN_5942,i5,B사,0,RWD,0,No,Pre-Owned,58.577,185824,59.8
TRAIN_5943,ID4,V사,0,AWD,8,No,Brand New,,8943,40.65
TRAIN_5944,MY,T사,0,AWD,7,No,Brand New,,8517,63.12
TRAIN_5945,MX,T사,0,AWD,2,No,Pre-Owned,,178665,91.34
TRAIN_5946,IONIQ,H사,1,FWD,3,No,Nearly New,,47548,22.92
TRAIN_5947,iX,B사,0,RWD,7,No,Brand New,,3115,79.33
TRAIN_5948,i3,B사,0,AWD,1,No,Pre-Owned,46.0,128946,23.18
TRAIN_5949,ION6,H사,0,AWD,10,No,Brand New,,6684,38.58
TRAIN_5950,ION6,H사,0,AWD,5,No,Nearly New,63.11,16536,37.95
TRAIN_5951,MY,T사,0,AWD,2,No,Pre-Owned,58.707,138869,77.14
TRAIN_5952,i5,B사,0,AWD,0,No,Pre-Owned,58.577,137388,61.3
TRAIN_5953,i5,B사,0,AWD,0,No,Pre-Owned,56.234,147588,60.18
TRAIN_5954,ID4,V사,0,AWD,4,No,Nearly New,65.4,35887,41.11
TRAIN_5955,Q4eT,A사,0,AWD,2,No,Pre-Owned,64.186,102075,57.8
TRAIN_5956,TayGTS,P사,2,AWD,0,No,Nearly New,,22039,159.75
TRAIN_5957,i5,B사,0,AWD,8,No,Brand New,90.0,9459,64.28
TRAIN_5958,KNE,H사,2,FWD,8,No,Nearly New,68.488,37545,27.49
TRAIN_5959,EV6,K사,0,FWD,10,No,Brand New,90.0,8963,47.54
TRAIN_5960,KNE,H사,0,FWD,6,No,Nearly New,68.488,44277,28.28
TRAIN_5961,ID4,V사,0,AWD,1,No,Pre-Owned,57.861,56859,39.33
TRAIN_5962,KNE,H사,0,FWD,10,No,Brand New,90.0,2635,21.88
TRAIN_5963,iX,B사,0,RWD,7,No,Brand New,,1421,79.57
TRAIN_5964,IONIQ,H사,0,FWD,1,No,Pre-Owned,61.17,69974,11.2
TRAIN_5965,i3,B사,0,RWD,7,No,Brand New,,8842,25.0
TRAIN_5966,i3,B사,0,RWD,2,No,Pre-Owned,46.0,114787,22.55
TRAIN_5967,Soul,K사,0,FWD,2,No,Pre-Owned,46.169,77052,21.9
TRAIN_5968,ID4,V사,0,AWD,1,Yes,Pre-Owned,57.861,130462,39.8
TRAIN_5969,Niro,K사,2,FWD,8,No,Nearly New,58.982,20836,27.25
TRAIN_5970,KNE,H사,0,FWD,9,No,Brand New,,7942,23.86
TRAIN_5971,ION5,H사,0,AWD,10,No,Brand New,,2499,35.26
TRAIN_5972,ION5,H사,0,AWD,9,No,Brand New,90.0,3105,35.08
TRAIN_5973,Q4eT,A사,0,AWD,4,No,Nearly New,69.646,14771,58.81
TRAIN_5974,Niro,K사,0,FWD,2,No,Pre-Owned,46.169,169576,27.57
TRAIN_5975,MX,T사,0,AWD,8,No,Brand New,99.8,9428,72.3
TRAIN_5976,MX,T사,0,AWD,0,No,Pre-Owned,69.253,124826,87.45
TRAIN_5977,Tay,P사,0,AWD,2,No,Brand New,,111,96.31
TRAIN_5978,Q4eT,A사,0,AWD,8,No,Brand New,,597,59.09
TRAIN_5979,ION5,H사,0,AWD,10,No,Brand New,,5684,35.45
TRAIN_5980,ID4,V사,0,AWD,7,No,Brand New,90.0,5550,33.45
TRAIN_5981,eT,A사,0,AWD,3,No,Nearly New,77.46,22728,73.97
TRAIN_5982,TayGTS,P사,0,AWD,2,No,Brand New,93.4,8645,160.44
TRAIN_5983,i5,B사,0,RWD,3,No,Nearly New,66.208,27109,65.02
TRAIN_5984,M3,T사,0,RWD,3,Yes,Nearly New,61.153,44893,53.48
TRAIN_5985,Niro,K사,2,FWD,8,No,Nearly New,58.982,15452,28.29
TRAIN_5986,KNE,H사,0,FWD,3,No,Pre-Owned,68.488,194229,27.33
TRAIN_5987,TayCT,P사,0,AWD,2,No,Nearly New,76.093,21799,131.71
TRAIN_5988,Tay,P사,0,AWD,2,Yes,Pre-Owned,54.849,191369,114.29
TRAIN_5989,iX,B사,0,RWD,8,No,Brand New,90.0,7406,80.07
TRAIN_5990,ION6,H사,0,AWD,10,No,Brand New,,3746,39.0
TRAIN_5991,i5,B사,0,RWD,3,No,Nearly New,66.208,45693,63.36
TRAIN_5992,Tay,P사,0,AWD,2,No,Pre-Owned,57.134,107105,115.37
TRAIN_5993,Q4eT,A사,0,AWD,8,No,Brand New,90.0,2198,59.77
TRAIN_5994,Q4eT,A사,0,AWD,8,No,Brand New,,5655,59.91
TRAIN_5995,MY,T사,0,AWD,2,No,Pre-Owned,58.707,112106,76.82
TRAIN_5996,MY,T사,0,AWD,1,No,Pre-Owned,56.359,83376,76.52
TRAIN_5997,iX,B사,0,RWD,8,No,Brand New,90.0,1711,79.1
TRAIN_5998,eT,A사,0,AWD,3,No,Nearly New,77.46,18825,74.0
TRAIN_5999,i3,B사,0,RWD,8,No,Brand New,,989,24.97
TRAIN_6000,ID4,V사,0,AWD,2,No,Pre-Owned,60.272,62255,40.68
TRAIN_6001,iX,B사,0,AWD,8,No,Brand New,,3519,80.7
TRAIN_6002,Q4eT,A사,2,AWD,6,No,Nearly New,75.571,49514,52.55
TRAIN_6003,ID4,V사,0,AWD,8,Yes,Brand New,,4644,39.46
TRAIN_6004,i3,B사,1,RWD,5,No,Nearly New,56.0,25373,24.0
TRAIN_6005,RSeTGT,A사,0,AWD,2,No,Pre-Owned,,78344,97.93
TRAIN_6006,MY,T사,0,AWD,7,No,Brand New,90.0,9240,63.42
TRAIN_6007,IONIQ,H사,1,FWD,1,No,Pre-Owned,78.11,12652,15.51
TRAIN_6008,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,61871,26.91
TRAIN_6009,Niro,K사,0,FWD,3,No,Pre-Owned,48.093,125421,27.22
TRAIN_6010,EV6,K사,0,FWD,10,No,Brand New,90.0,9528,47.41
TRAIN_6011,ION5,H사,0,AWD,2,No,Pre-Owned,55.836,152132,33.93
TRAIN_6012,KNE,H사,0,FWD,9,No,Brand New,,3754,24.55
TRAIN_6013,Tay,P사,0,AWD,2,No,Nearly New,67.268,20500,120.87
TRAIN_6014,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,176708,28.45
TRAIN_6015,MX,T사,0,AWD,8,No,Brand New,99.8,7264,71.66
TRAIN_6016,eT,A사,0,AWD,8,No,Brand New,95.0,1878,60.33
TRAIN_6017,TayGTS,P사,0,AWD,2,No,Brand New,93.4,6500,160.03
TRAIN_6018,MY,T사,0,AWD,0,No,Pre-Owned,54.104,101224,73.99
TRAIN_6019,KNE,H사,2,FWD,8,No,Nearly New,68.488,44869,27.79
TRAIN_6020,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,86615,28.68
TRAIN_6021,eT,A사,0,AWD,4,No,Nearly New,,22863,73.67
TRAIN_6022,MS,T사,0,AWD,1,No,Pre-Owned,75.145,72439,82.36
TRAIN_6023,KNE,H사,0,FWD,1,No,Pre-Owned,68.488,197516,26.98
TRAIN_6024,iX,B사,0,RWD,7,No,Brand New,90.0,7264,80.79
TRAIN_6025,i3,B사,1,AWD,5,No,Nearly New,56.0,24802,24.0
TRAIN_6026,i5,B사,0,AWD,1,No,Pre-Owned,61.018,105413,63.66
TRAIN_6027,Tay,P사,0,AWD,2,No,Nearly New,64.578,35459,121.31
TRAIN_6028,ION5,H사,2,AWD,8,No,Nearly New,71.332,15743,35.0
TRAIN_6029,Tay,P사,0,AWD,2,No,Brand New,,1700,102.85
TRAIN_6030,ID4,V사,0,AWD,8,Yes,Brand New,,8325,40.58
TRAIN_6031,ION6,H사,0,AWD,10,No,Brand New,,3380,38.86
TRAIN_6032,TayGTS,P사,0,AWD,2,No,Pre-Owned,73.11,81708,155.88
TRAIN_6033,EV6,K사,0,FWD,9,No,Brand New,90.0,9599,41.45
TRAIN_6034,ION5,H사,0,AWD,10,No,Brand New,,9040,35.32
TRAIN_6035,TayCT,P사,0,AWD,2,No,Brand New,,5395,130.21
TRAIN_6036,MS,T사,0,AWD,7,No,Brand New,96.0,5760,70.47
TRAIN_6037,Q4eT,A사,2,AWD,6,No,Nearly New,75.571,25697,53.22
TRAIN_6038,IONIQ,H사,1,FWD,3,No,Nearly New,74.52,34670,16.4
TRAIN_6039,i3,B사,0,RWD,8,No,Brand New,,2421,24.45
TRAIN_6040,iX,B사,0,AWD,8,No,Brand New,,2742,79.16
TRAIN_6041,Niro,K사,0,FWD,10,No,Brand New,,6854,22.3
TRAIN_6042,ION5,H사,0,AWD,3,No,Pre-Owned,58.162,102225,35.0
TRAIN_6043,RSeTGT,A사,0,AWD,1,No,Pre-Owned,78.227,135381,97.0
TRAIN_6044,TayGTS,P사,0,AWD,2,Yes,Brand New,,7366,160.62
TRAIN_6045,i3,B사,0,AWD,7,No,Brand New,90.0,1803,24.33
TRAIN_6046,MY,T사,0,AWD,3,No,Nearly New,61.153,21778,77.54
TRAIN_6047,Q4eT,A사,0,AWD,3,No,Nearly New,66.861,15356,58.63
TRAIN_6048,MX,T사,0,AWD,8,No,Brand New,99.8,511,72.61
TRAIN_6049,i5,B사,0,AWD,4,No,Nearly New,68.967,29289,63.48
TRAIN_6050,KNE,H사,0,FWD,9,No,Brand New,,5272,24.36
TRAIN_6051,MS,T사,0,AWD,2,No,Pre-Owned,,75106,80.99
TRAIN_6052,MX,T사,0,AWD,0,No,Pre-Owned,69.253,159979,88.87
TRAIN_6053,RSeTGT,A사,0,AWD,7,No,Brand New,,2090,100.07
TRAIN_6054,TayGTS,P사,0,AWD,2,No,Brand New,93.4,675,160.87
TRAIN_6055,TayCT,P사,2,AWD,0,No,Nearly New,76.093,42980,119.0
TRAIN_6056,ION5,H사,0,AWD,9,No,Brand New,,8702,35.61
TRAIN_6057,MY,T사,0,AWD,7,No,Brand New,,3120,63.94
TRAIN_6058,MX,T사,2,AWD,6,No,Nearly New,92.16,46388,84.98
TRAIN_6059,EV6,K사,0,FWD,9,No,Brand New,,6167,41.5
TRAIN_6060,RSeTGT,A사,0,AWD,8,No,Brand New,90.0,9126,100.51
TRAIN_6061,ION6,H사,0,AWD,10,No,Brand New,,7728,38.98
TRAIN_6062,Niro,K사,0,FWD,3,No,Pre-Owned,48.093,57145,27.01
TRAIN_6063,ION6,H사,0,AWD,5,No,Nearly New,63.11,12316,37.63
TRAIN_6064,iX,B사,0,AWD,7,No,Brand New,,3012,79.9
TRAIN_6065,iX,B사,0,RWD,7,No,Brand New,90.0,8654,79.41
TRAIN_6066,ID4,V사,0,AWD,8,Yes,Brand New,,523,39.79
TRAIN_6067,Q4eT,A사,0,AWD,0,No,Pre-Owned,59.154,150753,55.93
TRAIN_6068,ID4,V사,0,AWD,7,No,Brand New,,2649,33.16
TRAIN_6069,ION5,H사,0,AWD,10,No,Brand New,,8591,35.8
TRAIN_6070,ID4,V사,0,AWD,0,No,Pre-Owned,55.547,161462,38.5
TRAIN_6071,Niro,K사,2,FWD,8,No,Nearly New,58.982,47611,27.92
TRAIN_6072,M3,T사,0,RWD,8,No,Brand New,,419,54.18
TRAIN_6073,i3,B사,0,AWD,3,No,Nearly New,56.0,49767,23.41
TRAIN_6074,TayGTS,P사,0,AWD,2,No,Brand New,,4416,160.62
TRAIN_6075,EV6,K사,0,FWD,9,No,Brand New,,7223,40.81
TRAIN_6076,EV6,K사,0,AWD,9,No,Brand New,,4744,41.95
TRAIN_6077,Soul,K사,0,FWD,9,No,Brand New,,689,20.84
TRAIN_6078,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,130585,37.2
TRAIN_6079,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,94906,124.67
TRAIN_6080,TayGTS,P사,0,AWD,2,No,Brand New,,793,160.0
TRAIN_6081,ID4,V사,0,AWD,8,No,Brand New,90.0,8945,39.9
TRAIN_6082,Soul,K사,0,AWD,10,No,Brand New,,2808,16.87
TRAIN_6083,Tay,P사,0,AWD,2,No,Pre-Owned,61.994,56972,119.15
TRAIN_6084,ID4,V사,0,AWD,7,No,Brand New,,6570,34.52
TRAIN_6085,MX,T사,0,AWD,1,No,Pre-Owned,75.145,157124,90.81
TRAIN_6086,M3,T사,0,RWD,3,No,Nearly New,61.153,19698,53.82
TRAIN_6087,EV6,K사,0,FWD,9,No,Brand New,,9561,40.47
TRAIN_6088,RSeTGT,A사,0,AWD,0,No,Pre-Owned,,77303,94.04
TRAIN_6089,i5,B사,0,RWD,2,Yes,Pre-Owned,63.56,120151,63.32
TRAIN_6090,Niro,K사,0,FWD,3,No,Pre-Owned,48.093,78681,27.74
TRAIN_6091,Q4eT,A사,0,AWD,0,Yes,Pre-Owned,56.788,184209,55.52
TRAIN_6092,RSeTGT,A사,1,AWD,5,Yes,Nearly New,,34580,99.06
TRAIN_6093,Tay,P사,0,AWD,2,No,Brand New,,3349,103.85
TRAIN_6094,M3,T사,0,RWD,2,No,Pre-Owned,58.707,71994,52.88
TRAIN_6095,MY,T사,0,AWD,7,No,Brand New,,8700,63.22
TRAIN_6096,eT,A사,0,AWD,7,No,Brand New,91.2,6612,66.08
TRAIN_6097,MY,T사,0,AWD,0,No,Pre-Owned,54.104,127891,74.29
TRAIN_6098,EV6,K사,0,AWD,9,No,Brand New,,9580,40.11
TRAIN_6099,ION6,H사,0,AWD,9,No,Brand New,,6417,38.28
TRAIN_6100,Soul,K사,0,AWD,1,No,Pre-Owned,46.0,53354,23.07
TRAIN_6101,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,59494,127.87
TRAIN_6102,RSeTGT,A사,1,AWD,5,No,Nearly New,,47051,99.85
TRAIN_6103,TayCT,P사,2,AWD,0,No,Nearly New,76.093,27067,120.02
TRAIN_6104,ID4,V사,0,AWD,8,No,Brand New,,5006,40.09
TRAIN_6105,Soul,K사,2,FWD,8,No,Nearly New,58.982,38090,22.64
TRAIN_6106,ION6,H사,0,AWD,9,No,Brand New,90.0,5561,38.95
TRAIN_6107,KNE,H사,0,FWD,3,No,Pre-Owned,68.488,70852,27.34
TRAIN_6108,MY,T사,0,AWD,8,No,Brand New,,6426,74.48
TRAIN_6109,ID4,V사,0,AWD,8,Yes,Brand New,,2785,40.23
TRAIN_6110,MX,T사,0,AWD,0,No,Pre-Owned,69.253,78763,88.48
TRAIN_6111,ION6,H사,0,AWD,6,No,Nearly New,65.739,14539,37.27
TRAIN_6112,Tay,P사,1,AWD,1,No,Nearly New,70.071,22911,120.17
TRAIN_6113,eT,A사,0,AWD,8,No,Brand New,95.0,2372,60.94
TRAIN_6114,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,139487,27.45
TRAIN_6115,iX,B사,0,AWD,8,No,Brand New,,3398,80.42
TRAIN_6116,KNE,H사,0,FWD,10,No,Brand New,,4164,21.91
TRAIN_6117,iX,B사,0,RWD,7,No,Brand New,,1668,80.65
TRAIN_6118,M3,T사,0,RWD,0,No,Pre-Owned,51.94,138957,51.09
TRAIN_6119,Niro,K사,0,AWD,5,No,Nearly New,56.0,29822,28.15
TRAIN_6120,Q4eT,A사,1,AWD,5,No,Nearly New,72.548,45014,57.29
TRAIN_6121,ID4,V사,0,AWD,7,No,Brand New,90.0,4796,33.93
TRAIN_6122,Soul,K사,0,FWD,4,No,Pre-Owned,50.096,181846,22.93
TRAIN_6123,i3,B사,1,AWD,5,No,Nearly New,56.0,41135,23.22
TRAIN_6124,TayGTS,P사,0,AWD,2,No,Pre-Owned,67.378,51432,151.06
TRAIN_6125,MS,T사,0,AWD,8,No,Brand New,99.8,6846,64.65
TRAIN_6126,iX,B사,0,RWD,7,No,Brand New,,9629,80.54
TRAIN_6127,Tay,P사,0,AWD,2,No,Brand New,,7484,102.96
TRAIN_6128,TayCT,P사,0,AWD,2,No,Brand New,90.0,3402,129.99
TRAIN_6129,MY,T사,0,AWD,7,No,Brand New,,1425,64.19
TRAIN_6130,ID4,V사,0,AWD,7,No,Brand New,,6845,34.88
TRAIN_6131,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,127489,37.19
TRAIN_6132,i5,B사,0,AWD,0,No,Pre-Owned,58.577,115503,61.45
TRAIN_6133,i3,B사,0,RWD,8,No,Brand New,,4934,24.87
TRAIN_6134,M3,T사,0,RWD,7,No,Brand New,,6862,45.72
TRAIN_6135,TayGTS,P사,0,AWD,2,No,Pre-Owned,70.185,156220,156.37
TRAIN_6136,M3,T사,0,RWD,1,No,Pre-Owned,56.359,196967,52.74
TRAIN_6137,MS,T사,1,AWD,5,No,Nearly New,,48519,83.52
TRAIN_6138,RSeTGT,A사,0,AWD,8,No,Brand New,,1379,100.18
TRAIN_6139,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,110464,37.22
TRAIN_6140,RSeTGT,A사,0,AWD,4,No,Nearly New,,37585,99.97
TRAIN_6141,i5,B사,0,AWD,4,No,Nearly New,68.967,27504,64.23
TRAIN_6142,ID4,V사,1,AWD,5,No,Nearly New,68.125,38158,40.36
TRAIN_6143,TayCT,P사,0,AWD,2,No,Brand New,,1174,120.68
TRAIN_6144,ION6,H사,0,AWD,9,No,Brand New,,7631,38.84
TRAIN_6145,KNE,H사,0,FWD,10,No,Brand New,,5117,21.37
TRAIN_6146,iX,B사,0,RWD,7,No,Brand New,,2533,80.52
